,Area,District,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
3764,Punjab,Gujranwala,Maize,1998,1350,1761,145552,21.3
3765,Punjab,Gujranwala,Maize,1999,1333.333333,1761,145552,19.09
3766,Punjab,Gujranwala,Maize,2000,1230.769231,1761,145552,19.09
3767,Punjab,Gujranwala,Maize,2001,1277.777778,1761,145552,27.85
3768,Punjab,Gujranwala,Maize,2002,1416.666667,1761,145552,21.3
3769,Punjab,Gujranwala,Maize,2003,1357.142857,1761,145552,27.27
3770,Punjab,Gujranwala,Maize,2004,1272.727273,1761,145552,19.49
3771,Punjab,Gujranwala,Maize,2005,1571.428571,1761,145552,26.01
3772,Punjab,Gujranwala,Maize,2006,1500,1761,145552,25.18
3773,Punjab,Gujranwala,Maize,2007,3222.222222,1761,145552,25.56
3774,Punjab,Gujranwala,Maize,2008,3750,1761,145552,22.5
3775,Punjab,Gujrat,Maize,1981,1259.259259,1761,145552,21.3
3776,Punjab,Gujrat,Maize,1982,1321.83908,1761,145552,19.09
3777,Punjab,Gujrat,Maize,1983,1250,1761,145552,19.09
3778,Punjab,Gujrat,Maize,1984,1283.58209,1761,145552,27.85
3779,Punjab,Gujrat,Maize,1985,1185.714286,1761,145552,21.3
3780,Punjab,Gujrat,Maize,1986,1210.526316,1761,145552,27.27
3781,Punjab,Gujrat,Maize,1987,1200,1761,145552,19.49
3782,Punjab,Gujrat,Maize,1988,1293.333333,1761,145552,26.01
3783,Punjab,Gujrat,Maize,1989,1086.419753,1761,145552,25.18
3784,Punjab,Gujrat,Maize,1990,1208.955224,1761,145552,25.56
3785,Punjab,Gujrat,Maize,1991,1173.913043,1761,145552,22.5
3786,Punjab,Gujrat,Maize,1992,1161.764706,1761,145552,21.3
3787,Punjab,Gujrat,Maize,1993,1095.238095,1761,145552,19.09
3788,Punjab,Gujrat,Maize,1994,1187.5,1761,145552,19.09
3789,Punjab,Gujrat,Maize,1995,1214.285714,1761,145552,27.85
3790,Punjab,Gujrat,Maize,1996,1235.294118,1761,145552,21.3
3791,Punjab,Gujrat,Maize,1997,1133.333333,1761,145552,27.27
3792,Punjab,Gujrat,Maize,1998,1428.571429,1761,145552,19.49
3793,Punjab,Gujrat,Maize,1999,1437.5,1761,145552,26.01
3794,Punjab,Gujrat,Maize,2000,1444.444444,1761,145552,25.18
3795,Punjab,Gujrat,Maize,2001,1368.421053,1761,145552,25.56
3796,Punjab,Gujrat,Maize,2002,1400,1761,145552,22.5
3797,Punjab,Gujrat,Maize,2003,1588.235294,1761,145552,21.3
3798,Punjab,Gujrat,Maize,2004,1466.666667,1761,145552,19.09
3799,Punjab,Gujrat,Maize,2005,1562.5,1761,145552,19.09
3800,Punjab,Gujrat,Maize,2006,1687.5,1761,145552,27.85
3801,Punjab,Gujrat,Maize,2007,1733.333333,1761,145552,21.3
3802,Punjab,Gujrat,Maize,2008,1588.235294,1761,145552,27.27
3803,Punjab,Jhang,Maize,1981,1269.090909,1761,145552,19.49
3804,Punjab,Jhang,Maize,1982,1363.636364,1761,145552,26.01
3805,Punjab,Jhang,Maize,1983,1390.510949,1761,145552,25.18
3806,Punjab,Jhang,Maize,1984,1424.836601,1761,145552,25.56
3807,Punjab,Jhang,Maize,1985,1282.467532,1761,145552,22.5
3808,Punjab,Jhang,Maize,1986,1376.146789,1761,145552,21.3
3809,Punjab,Jhang,Maize,1987,1419.753086,1761,145552,19.09
3810,Punjab,Jhang,Maize,1988,1459.214502,1761,145552,19.09
3811,Punjab,Jhang,Maize,1989,1417.177914,1761,145552,27.85
3812,Punjab,Jhang,Maize,1990,1413.680782,1761,145552,21.3
3813,Punjab,Jhang,Maize,1991,1470.031546,1761,145552,27.27
3814,Punjab,Jhang,Maize,1992,1378.461538,1761,145552,19.49
3815,Punjab,Jhang,Maize,1993,1478.658537,1761,145552,26.01
3816,Punjab,Jhang,Maize,1994,1429.824561,1761,145552,25.18
3817,Punjab,Jhang,Maize,1995,1446.153846,1761,145552,25.56
3818,Punjab,Jhang,Maize,1996,1550.595238,1761,145552,22.5
3819,Punjab,Jhang,Maize,1997,1578.947368,1761,145552,21.3
3820,Punjab,Jhang,Maize,1998,2002.710027,1761,145552,19.09
3821,Punjab,Jhang,Maize,1999,2236.074271,1761,145552,19.09
3822,Punjab,Jhang,Maize,2000,2031.007752,1761,145552,27.85
3823,Punjab,Jhang,Maize,2001,2025.125628,1761,145552,21.3
3824,Punjab,Jhang,Maize,2002,2446.91358,1761,145552,27.27
3825,Punjab,Jhang,Maize,2003,2529.832936,1761,145552,19.49
3826,Punjab,Jhang,Maize,2004,4796.943231,1761,145552,26.01
3827,Punjab,Jhang,Maize,2005,4985.507246,1761,145552,25.18
3828,Punjab,Jhang,Maize,2006,5804.255319,1761,145552,25.56
3829,Punjab,Jhang,Maize,2007,6134.736842,1761,214725,21.59
3830,Punjab,Jhang,Maize,2008,5901.67364,1761,214725,20.05
3831,Punjab,Narowal,Maize,1981,0,1761,214725,17.88
3832,Punjab,Narowal,Maize,1982,0,1761,214725,17.88
3833,Punjab,Narowal,Maize,1983,0,1761,214725,27.72
3834,Punjab,Narowal,Maize,1984,0,1761,214725,20.05
3835,Punjab,Narowal,Maize,1985,0,1761,214725,27.24
3836,Punjab,Narowal,Maize,1986,0,1761,214725,18.75
3837,Punjab,Narowal,Maize,1987,0,1761,214725,25.94
3838,Punjab,Narowal,Maize,1988,0,1761,214725,24.24
3839,Punjab,Narowal,Maize,1989,0,1761,214725,25.37
3840,Punjab,Narowal,Maize,1990,0,1761,214725,21.59
3841,Punjab,Narowal,Maize,1991,617.6470588,1761,214725,20.05
3842,Punjab,Narowal,Maize,1992,583.3333333,1761,214725,17.88
3843,Punjab,Narowal,Maize,1993,666.6666667,1761,214725,17.88
3844,Punjab,Narowal,Maize,1994,812.5,1761,214725,27.72
3845,Punjab,Narowal,Maize,1995,666.6666667,1761,214725,20.05
3846,Punjab,Narowal,Maize,1996,700,1761,214725,27.24
3847,Punjab,Narowal,Maize,1997,500,1761,214725,18.75
3848,Punjab,Narowal,Maize,1998,1166.666667,1761,214725,25.94
3849,Punjab,Narowal,Maize,1999,1400,1761,214725,24.24
3850,Punjab,Narowal,Maize,2000,1285.714286,1761,214725,25.37
3851,Punjab,Narowal,Maize,2001,1285.714286,1761,214725,21.59
3852,Punjab,Narowal,Maize,2002,1250,1761,214725,20.05
3853,Punjab,Narowal,Maize,2003,1285.714286,1761,214725,17.88
3854,Punjab,Narowal,Maize,2004,1500,1761,214725,17.88
3855,Punjab,Narowal,Maize,2005,2000,1761,214725,27.72
3856,Punjab,Narowal,Maize,2006,1600,1761,214725,20.05
3857,Punjab,Narowal,Maize,2007,2000,1761,214725,27.24
3858,Punjab,Narowal,Maize,2008,3250,1761,214725,18.75
3859,Punjab,Kasur,Maize,1981,1283.018868,1761,214725,25.94
3860,Punjab,Kasur,Maize,1982,1285.714286,1761,214725,24.24
3861,Punjab,Kasur,Maize,1983,1296.875,1761,214725,25.37
3862,Punjab,Kasur,Maize,1984,1328.125,1761,214725,21.59
3863,Punjab,Kasur,Maize,1985,1298.701299,1761,214725,20.05
3864,Punjab,Kasur,Maize,1986,1303.370787,1761,214725,17.88
3865,Punjab,Kasur,Maize,1987,1287.356322,1761,214725,17.88
3866,Punjab,Kasur,Maize,1988,1324.324324,1761,214725,27.72
3867,Punjab,Kasur,Maize,1989,1357.142857,1761,214725,20.05
3868,Punjab,Kasur,Maize,1990,1355.263158,1761,214725,27.24
3869,Punjab,Kasur,Maize,1991,1329.411765,1761,214725,18.75
3870,Punjab,Kasur,Maize,1992,1295.454545,1761,214725,25.94
3871,Punjab,Kasur,Maize,1993,1311.827957,1761,214725,24.24
3872,Punjab,Kasur,Maize,1994,1291.666667,1761,214725,25.37
3873,Punjab,Kasur,Maize,1995,1293.478261,1761,214725,21.59
3874,Punjab,Kasur,Maize,1996,1380.952381,1761,214725,20.05
3875,Punjab,Kasur,Maize,1997,1384.615385,1761,214725,17.88
3876,Punjab,Kasur,Maize,1998,1633.802817,1761,214725,17.88
3877,Punjab,Kasur,Maize,1999,1525.773196,1761,214725,27.72
3878,Punjab,Kasur,Maize,2000,1520,1761,214725,20.05
3879,Punjab,Kasur,Maize,2001,1531.25,1761,214725,27.24
3880,Punjab,Kasur,Maize,2002,1549.54955,1761,214725,18.75
3881,Punjab,Kasur,Maize,2003,1600,1761,214725,25.94
3882,Punjab,Kasur,Maize,2004,4916.666667,1761,214725,24.24
3883,Punjab,Kasur,Maize,2005,4872.611465,1761,214725,25.37
3884,Punjab,Kasur,Maize,2006,5355.704698,1761,214725,21.59
3885,Punjab,Kasur,Maize,2007,5909.090909,1761,214725,20.05
3886,Punjab,Kasur,Maize,2008,6509.90099,1761,214725,17.88
3887,Punjab,Lahore,Maize,1981,1300,1761,214725,17.88
3888,Punjab,Lahore,Maize,1982,1254.901961,1761,214725,27.72
3889,Punjab,Lahore,Maize,1983,659.5744681,1761,214725,20.05
3890,Punjab,Lahore,Maize,1984,1175.438596,1761,214725,27.24
3891,Punjab,Lahore,Maize,1985,1183.673469,1761,214725,18.75
3892,Punjab,Lahore,Maize,1986,1220,1761,214725,25.94
3893,Punjab,Lahore,Maize,1987,1192.307692,1761,214725,24.24
3894,Punjab,Lahore,Maize,1988,1260.869565,1761,214725,25.37
3895,Punjab,Lahore,Maize,1989,1360,1761,214725,21.59
3896,Punjab,Lahore,Maize,1990,1363.636364,1761,214725,20.05
3897,Punjab,Lahore,Maize,1991,1262.295082,1761,214725,17.88
3898,Punjab,Lahore,Maize,1992,1536.231884,1761,214725,17.88
3899,Punjab,Lahore,Maize,1993,1557.377049,1761,214725,27.72
3900,Punjab,Lahore,Maize,1994,1482.758621,1761,214725,20.05
3901,Punjab,Lahore,Maize,1995,1460,1761,214725,27.24
3902,Punjab,Lahore,Maize,1996,1440,1761,214725,18.75
3903,Punjab,Lahore,Maize,1997,1487.804878,1761,214725,25.94
3904,Punjab,Lahore,Maize,1998,1500,1761,214725,24.24
3905,Punjab,Lahore,Maize,1999,1586.206897,1761,214725,25.37
3906,Punjab,Lahore,Maize,2000,1615.384615,1761,214725,21.59
3907,Punjab,Lahore,Maize,2001,1571.428571,1761,214725,20.05
3908,Punjab,Lahore,Maize,2002,1500,1761,214725,17.88
3909,Punjab,Lahore,Maize,2003,1527.777778,1761,214725,17.88
3910,Punjab,Lahore,Maize,2004,4625,1761,214725,27.72
3911,Punjab,Lahore,Maize,2005,4516.483516,1761,214725,20.05
3912,Punjab,Lahore,Maize,2006,4649.350649,1761,214725,27.24
3913,Punjab,Lahore,Maize,2007,4063.829787,1761,214725,18.75
3914,Punjab,Lahore,Maize,2008,3833.333333,1761,214725,25.94
3915,Punjab,Lodhran,Maize,1981,0,1761,214725,24.24
3916,Punjab,Lodhran,Maize,1982,0,1761,214725,25.37
3917,Punjab,Lodhran,Maize,1983,0,1761,214725,21.59
3918,Punjab,Lodhran,Maize,1984,0,1761,214725,20.05
3919,Punjab,Lodhran,Maize,1985,0,1761,214725,17.88
3920,Punjab,Lodhran,Maize,1986,0,1761,214725,17.88
3921,Punjab,Lodhran,Maize,1987,0,1761,214725,27.72
3922,Punjab,Lodhran,Maize,1988,0,1761,214725,20.05
3923,Punjab,Lodhran,Maize,1989,0,1761,214725,27.24
3924,Punjab,Lodhran,Maize,1990,0,1761,214725,18.75
3925,Punjab,Lodhran,Maize,1991,1428.571429,1761,214725,25.94
3926,Punjab,Lodhran,Maize,1992,1352.941176,1761,214725,24.24
3927,Punjab,Lodhran,Maize,1993,1470.588235,1761,214725,25.37
3928,Punjab,Lodhran,Maize,1994,1533.333333,1761,232232,22.05
3929,Punjab,Lodhran,Maize,1995,1500,1761,232232,20.78
3930,Punjab,Lodhran,Maize,1996,1500,1761,232232,18.53
3931,Punjab,Lodhran,Maize,1997,1416.666667,1761,232232,18.53
3932,Punjab,Lodhran,Maize,1998,2076.923077,1761,232232,28.17
3933,Punjab,Lodhran,Maize,1999,2090.909091,1761,232232,20.78
3934,Punjab,Lodhran,Maize,2000,1900,1761,232232,27.6
3935,Punjab,Lodhran,Maize,2001,1500,1761,232232,19.42
3936,Punjab,Lodhran,Maize,2002,1666.666667,1761,232232,26.27
3937,Punjab,Lodhran,Maize,2003,1714.285714,1761,232232,24.79
3938,Punjab,Lodhran,Maize,2004,1666.666667,1761,232232,25.7
3939,Punjab,Lodhran,Maize,2005,1857.142857,1761,232232,22.05
3940,Punjab,Lodhran,Maize,2006,1666.666667,1761,232232,20.78
3941,Punjab,Lodhran,Maize,2007,1909.090909,1761,232232,18.53
3942,Punjab,Lodhran,Maize,2008,4272.727273,1761,232232,18.53
3943,Punjab,Multan,Maize,1981,1412.765957,1761,232232,28.17
3944,Punjab,Multan,Maize,1982,1518.672199,1761,232232,20.78
3945,Punjab,Multan,Maize,1983,1517.699115,1761,232232,27.6
3946,Punjab,Multan,Maize,1984,1281.25,1761,232232,19.42
3947,Punjab,Multan,Maize,1985,1250,1761,232232,26.27
3948,Punjab,Multan,Maize,1986,1375,1761,232232,24.79
3949,Punjab,Multan,Maize,1987,1375,1761,232232,25.7
3950,Punjab,Multan,Maize,1988,1373.626374,1761,232232,22.05
3951,Punjab,Multan,Maize,1989,1400,1761,232232,20.78
3952,Punjab,Multan,Maize,1990,1411.764706,1761,232232,18.53
3953,Punjab,Multan,Maize,1991,1393.939394,1761,232232,18.53
3954,Punjab,Multan,Maize,1992,1376.811594,1761,232232,28.17
3955,Punjab,Multan,Maize,1993,1475,1761,232232,20.78
3956,Punjab,Multan,Maize,1994,1416.666667,1761,232232,27.6
3957,Punjab,Multan,Maize,1995,1402.597403,1761,232232,19.42
3958,Punjab,Multan,Maize,1996,1414.285714,1761,232232,26.27
3959,Punjab,Multan,Maize,1997,1419.354839,1761,232232,24.79
3960,Punjab,Multan,Maize,1998,1972.972973,1761,232232,25.7
3961,Punjab,Multan,Maize,1999,1972.222222,1761,232232,22.05
3962,Punjab,Multan,Maize,2000,1900,1761,232232,20.78
3963,Punjab,Multan,Maize,2001,1942.028986,1761,232232,18.53
3964,Punjab,Multan,Maize,2002,2026.315789,1761,232232,18.53
3965,Punjab,Multan,Maize,2003,2057.971014,1761,232232,28.17
3966,Punjab,Multan,Maize,2004,2194.029851,1761,232232,20.78
3967,Punjab,Multan,Maize,2005,2400,1761,232232,27.6
3968,Punjab,Multan,Maize,2006,2310.344828,1761,232232,19.42
3969,Punjab,Multan,Maize,2007,2528.301887,1761,232232,26.27
3970,Punjab,Multan,Maize,2008,2372.881356,1761,232232,24.79
3971,Punjab,Okara,Maize,1981,1435.294118,1761,232232,25.7
3972,Punjab,Okara,Maize,1982,1521.276596,1761,232232,22.05
3973,Punjab,Okara,Maize,1983,1510.869565,1761,232232,20.78
3974,Punjab,Okara,Maize,1984,1563.829787,1761,232232,18.53
3975,Punjab,Okara,Maize,1985,1370.37037,1761,232232,18.53
3976,Punjab,Okara,Maize,1986,1510.638298,1761,232232,28.17
3977,Punjab,Okara,Maize,1987,1527.472527,1761,232232,20.78
3978,Punjab,Okara,Maize,1988,1559.139785,1761,232232,27.6
3979,Punjab,Okara,Maize,1989,1373.831776,1761,232232,19.42
3980,Punjab,Okara,Maize,1990,1571.428571,1761,232232,26.27
3981,Punjab,Okara,Maize,1991,1605.263158,1761,232232,24.79
3982,Punjab,Okara,Maize,1992,1570.093458,1761,232232,25.7
3983,Punjab,Okara,Maize,1993,1622.44898,1761,232232,22.05
3984,Punjab,Okara,Maize,1994,1666.666667,1761,232232,20.78
3985,Punjab,Okara,Maize,1995,1664.948454,1761,232232,18.53
3986,Punjab,Okara,Maize,1996,1755.656109,1761,232232,18.53
3987,Punjab,Okara,Maize,1997,1571.969697,1761,232232,28.17
3988,Punjab,Okara,Maize,1998,3265.082267,1761,232232,20.78
3989,Punjab,Okara,Maize,1999,3013.972056,1761,232232,27.6
3990,Punjab,Okara,Maize,2000,2906.19137,1761,232232,19.42
3991,Punjab,Okara,Maize,2001,2642.372881,1761,232232,26.27
3992,Punjab,Okara,Maize,2002,2981.510015,1761,232232,24.79
3993,Punjab,Okara,Maize,2003,3523.498695,1761,232232,25.7
3994,Punjab,Okara,Maize,2004,5480.295567,1761,232232,22.05
3995,Punjab,Okara,Maize,2005,5162.401575,1761,232232,20.78
3996,Punjab,Okara,Maize,2006,4515.306122,1761,232232,18.53
3997,Punjab,Okara,Maize,2007,6388.829216,1761,232232,18.53
3998,Punjab,Okara,Maize,2008,6089.439655,1761,232232,28.17
3999,Punjab,Pakpattan,Maize,1981,0,1761,232232,20.78
4000,Punjab,Pakpattan,Maize,1982,0,1761,232232,27.6
4001,Punjab,Pakpattan,Maize,1983,0,1761,232232,19.42
4002,Punjab,Pakpattan,Maize,1984,0,1761,232232,26.27
4003,Punjab,Pakpattan,Maize,1985,0,1761,232232,24.79
4004,Punjab,Pakpattan,Maize,1986,0,1761,232232,25.7
4005,Punjab,Pakpattan,Maize,1987,0,1761,232232,22.05
4006,Punjab,Pakpattan,Maize,1988,0,1761,232232,20.78
4007,Punjab,Pakpattan,Maize,1989,0,1761,232232,18.53
4008,Punjab,Pakpattan,Maize,1990,0,1761,232232,18.53
4009,Punjab,Pakpattan,Maize,1991,1500,1761,232232,28.17
4010,Punjab,Pakpattan,Maize,1992,1361.702128,1761,232232,20.78
4011,Punjab,Pakpattan,Maize,1993,1384.615385,1761,232232,27.6
4012,Punjab,Pakpattan,Maize,1994,1566.037736,1761,232232,19.42
4013,Punjab,Pakpattan,Maize,1995,1666.666667,1761,232232,26.27
4014,Punjab,Pakpattan,Maize,1996,1659.793814,1761,232232,24.79
4015,Punjab,Pakpattan,Maize,1997,1656.25,1761,232232,25.7
4016,Punjab,Pakpattan,Maize,1998,2697.885196,1761,232232,22.05
4017,Punjab,Pakpattan,Maize,1999,2472.375691,1761,232232,20.78
4018,Punjab,Pakpattan,Maize,2000,2242.774566,1761,232232,18.53
4019,Punjab,Pakpattan,Maize,2001,2630.824373,1761,232232,18.53
4020,Punjab,Pakpattan,Maize,2002,2627.962085,1761,232232,28.17
4021,Punjab,Pakpattan,Maize,2003,2901.204819,1761,232232,20.78
4022,Punjab,Pakpattan,Maize,2004,6183.035714,1761,232232,27.6
4023,Punjab,Pakpattan,Maize,2005,5903.456496,1761,232232,19.42
4024,Punjab,Pakpattan,Maize,2006,6846.260388,1761,232232,26.27
4025,Punjab,Pakpattan,Maize,2007,6693.169093,1761,232232,24.79
4026,Punjab,Pakpattan,Maize,2008,6732.515337,1761,232232,25.7
4027,Punjab,Sahiwal,Maize,1981,1429.090909,1761,238716,21.82
4028,Punjab,Sahiwal,Maize,1982,1614.420063,1761,238716,20.6
4029,Punjab,Sahiwal,Maize,1983,1524.390244,1761,238716,18.47
4030,Punjab,Sahiwal,Maize,1984,1567.114094,1761,238716,18.47
4031,Punjab,Sahiwal,Maize,1985,1432,1761,238716,27.76
4032,Punjab,Sahiwal,Maize,1986,1521.008403,1761,238716,20.6
4033,Punjab,Sahiwal,Maize,1987,1423.963134,1761,238716,27.34
4034,Punjab,Sahiwal,Maize,1988,1520.179372,1761,238716,19.35
4035,Punjab,Sahiwal,Maize,1989,1477.06422,1761,238716,26.26
4036,Punjab,Sahiwal,Maize,1990,1523.560209,1761,238716,24.57
4037,Punjab,Sahiwal,Maize,1991,1503.937008,1761,238716,25.41
4038,Punjab,Sahiwal,Maize,1992,1517.54386,1761,238716,21.82
4039,Punjab,Sahiwal,Maize,1993,1570.469799,1761,238716,20.6
4040,Punjab,Sahiwal,Maize,1994,1614.173228,1761,238716,18.47
4041,Punjab,Sahiwal,Maize,1995,1659.722222,1761,238716,18.47
4042,Punjab,Sahiwal,Maize,1996,1662.337662,1761,238716,27.76
4043,Punjab,Sahiwal,Maize,1997,1397.515528,1761,238716,20.6
4044,Punjab,Sahiwal,Maize,1998,2752.265861,1761,238716,27.34
4045,Punjab,Sahiwal,Maize,1999,2519.10828,1761,238716,19.35
4046,Punjab,Sahiwal,Maize,2000,2540.069686,1761,238716,26.26
4047,Punjab,Sahiwal,Maize,2001,2705.882353,1761,238716,24.57
4048,Punjab,Sahiwal,Maize,2002,2990,1761,238716,25.41
4049,Punjab,Sahiwal,Maize,2003,3973.941368,1761,238716,21.82
4050,Punjab,Sahiwal,Maize,2004,6412.935323,1761,238716,20.6
4051,Punjab,Sahiwal,Maize,2005,6179.65368,1761,238716,18.47
4052,Punjab,Sahiwal,Maize,2006,6595.890411,1761,238716,18.47
4053,Punjab,Sahiwal,Maize,2007,7055.102041,1761,238716,27.76
4054,Punjab,Sahiwal,Maize,2008,6501.057082,1761,238716,20.6
4055,Punjab,Sheikhupura,Maize,1981,1297.520661,1761,238716,27.34
4056,Punjab,Sheikhupura,Maize,1982,1294.964029,1761,238716,19.35
4057,Punjab,Sheikhupura,Maize,1983,1287.671233,1761,238716,26.26
4058,Punjab,Sheikhupura,Maize,1984,1314.685315,1761,238716,24.57
4059,Punjab,Sheikhupura,Maize,1985,1198.630137,1761,238716,25.41
4060,Punjab,Sheikhupura,Maize,1986,1290.540541,1761,238716,21.82
4061,Punjab,Sheikhupura,Maize,1987,1283.870968,1761,238716,20.6
4062,Punjab,Sheikhupura,Maize,1988,1316.129032,1761,238716,18.47
4063,Punjab,Sheikhupura,Maize,1989,1385.620915,1761,238716,18.47
4064,Punjab,Sheikhupura,Maize,1990,1471.830986,1761,238716,27.76
4065,Punjab,Sheikhupura,Maize,1991,1474.820144,1761,238716,20.6
4066,Punjab,Sheikhupura,Maize,1992,1506.849315,1761,238716,27.34
4067,Punjab,Sheikhupura,Maize,1993,1492.424242,1761,238716,19.35
4068,Punjab,Sheikhupura,Maize,1994,1522.875817,1761,238716,26.26
4069,Punjab,Sheikhupura,Maize,1995,1480,1761,238716,24.57
4070,Punjab,Sheikhupura,Maize,1996,1475,1761,238716,25.41
4071,Punjab,Sheikhupura,Maize,1997,1473.214286,1761,238716,21.82
4072,Punjab,Sheikhupura,Maize,1998,1761.904762,1761,238716,20.6
4073,Punjab,Sheikhupura,Maize,1999,1530.612245,1761,238716,18.47
4074,Punjab,Sheikhupura,Maize,2000,1505.154639,1761,238716,18.47
4075,Punjab,Sheikhupura,Maize,2001,1486.486486,1761,238716,27.76
4076,Punjab,Sheikhupura,Maize,2002,1509.090909,1761,238716,20.6
4077,Punjab,Sheikhupura,Maize,2003,1508.62069,1761,238716,27.34
4078,Punjab,Sheikhupura,Maize,2004,1509.090909,1761,238716,19.35
4079,Punjab,Sheikhupura,Maize,2005,1627.45098,1761,238716,26.26
4080,Punjab,Sheikhupura,Maize,2006,1666.666667,1761,238716,24.57
4081,Punjab,Sheikhupura,Maize,2007,1658.536585,1761,238716,25.41
4082,Punjab,Sheikhupura,Maize,2008,1729.72973,1761,238716,21.82
4083,Punjab,D.G. Khan,Maize,1981,1500,1761,238716,20.6
4084,Punjab,D.G. Khan,Maize,1982,1400,1761,238716,18.47
4085,Punjab,D.G. Khan,Maize,1983,1333.333333,1761,238716,18.47
4086,Punjab,D.G. Khan,Maize,1984,1333.333333,1761,238716,27.76
4087,Punjab,D.G. Khan,Maize,1985,1090.909091,1761,238716,20.6
4088,Punjab,D.G. Khan,Maize,1986,1142.857143,1761,238716,27.34
4089,Punjab,D.G. Khan,Maize,1987,1166.666667,1761,238716,19.35
4090,Punjab,D.G. Khan,Maize,1988,1208.333333,1761,238716,26.26
4091,Punjab,D.G. Khan,Maize,1989,1375,1761,238716,24.57
4092,Punjab,D.G. Khan,Maize,1990,1304.347826,1761,238716,25.41
4093,Punjab,D.G. Khan,Maize,1991,1400,1761,238716,21.82
4094,Punjab,D.G. Khan,Maize,1992,1666.666667,1761,238716,20.6
4095,Punjab,D.G. Khan,Maize,1993,1411.764706,1761,238716,18.47
4096,Punjab,D.G. Khan,Maize,1994,1388.888889,1761,238716,18.47
4097,Punjab,D.G. Khan,Maize,1995,1400,1761,238716,27.76
4098,Punjab,D.G. Khan,Maize,1996,1500,1761,238716,20.6
4099,Punjab,D.G. Khan,Maize,1997,1444.444444,1761,238716,27.34
4100,Punjab,D.G. Khan,Maize,1998,1533.333333,1761,238716,19.35
4101,Punjab,D.G. Khan,Maize,1999,1461.538462,1761,238716,26.26
4102,Punjab,D.G. Khan,Maize,2000,1500,1761,238716,24.57
4103,Punjab,D.G. Khan,Maize,2001,1500,1761,238716,25.41
4104,Punjab,D.G. Khan,Maize,2002,1333.333333,1761,238716,21.82
4105,Punjab,D.G. Khan,Maize,2003,1466.666667,1761,238716,20.6
4106,Punjab,D.G. Khan,Maize,2004,1461.538462,1761,238716,18.47
4107,Punjab,D.G. Khan,Maize,2005,1777.777778,1761,238716,18.47
4108,Punjab,D.G. Khan,Maize,2006,1666.666667,1761,238716,27.76
4109,Punjab,D.G. Khan,Maize,2007,1777.777778,1761,238716,20.6
4110,Punjab,D.G. Khan,Maize,2008,1846.153846,1761,238716,27.34
4111,Punjab,Khanewal Vehari,Maize,1981,0,1761,238716,19.35
4112,Punjab,Khanewal Vehari,Maize,1982,0,1761,238716,26.26
4113,Punjab,Khanewal Vehari,Maize,1983,0,1761,238716,24.57
4114,Punjab,Khanewal Vehari,Maize,1984,1297.101449,1761,238716,25.41
4115,Punjab,Khanewal Vehari,Maize,1985,1244.444444,1761,238716,21.82
4116,Punjab,Khanewal Vehari,Maize,1986,1367.647059,1761,238716,20.6
4117,Punjab,Khanewal Vehari,Maize,1987,1382.8125,1761,238716,18.47
4118,Punjab,Khanewal Vehari,Maize,1988,1426.573427,1761,238716,18.47
4119,Punjab,Khanewal Vehari,Maize,1989,1434.782609,1761,238716,27.76
4120,Punjab,Khanewal Vehari,Maize,1990,1415.384615,1761,238716,20.6
4121,Punjab,Khanewal Vehari,Maize,1991,1462.809917,1761,238716,27.34
4122,Punjab,Khanewal Vehari,Maize,1992,1380.952381,1761,238716,19.35
4123,Punjab,Khanewal Vehari,Maize,1993,1471.428571,1761,238716,26.26
